"b_pred","beta[1]"
-0.0144729756100794,0.131664664130816
0.254835861454424,0.130396389893809
-0.147963297628966,0.130533788436536
-0.055996115858649,0.126880493136244
-0.0759363552650315,0.127166210831974
-0.0812286310975212,0.128166143635604
-0.0760038645244115,0.127349743910931
-0.0931592271901398,0.126717537574208
-0.1125767475063,0.127673272286482
-0.106785259156172,0.126232051098686
-0.132856128094454,0.126162545660979
0.111629297072641,0.124926580205914
0.197858641665363,0.124273021914268
0.225922676367629,0.127386887354944
0.17063019554781,0.127941232855008
0.167106252696584,0.128220907899113
0.220298363283434,0.128052482487275
0.0578955464211082,0.128514924622974
0.0769901041675223,0.129209181560383
-0.0205662302255031,0.129146673815927
0.0039839288798841,0.128971082681663
0.0677019883498028,0.128729023430447
0.0761101053041649,0.128617073815341
-0.0151377245432938,0.128657414911626
0.0250808534539312,0.128201113117383
0.0649695075185686,0.127143520714002
0.0784552683990502,0.127154110129302
0.0278214876652858,0.127495837702293
-0.00385963923403007,0.127083018074199
0.0337685965394437,0.127086477019762
0.0840872867582906,0.130785723110337
0.00206277832418796,0.130499401718293
-0.0226147797031113,0.130215353498702
0.0127077169076099,0.130472267363698
0.0646037801646494,0.130472267363698
0.074830913707501,0.130610275815531
0.260950566313434,0.130685029669775
0.158409426881663,0.130911255998806
0.0736094525957543,0.131015704217506
-0.0159111388001695,0.130646249954298
-0.100323611062571,0.130513074580818
-0.0941227850315484,0.130513074580818
-0.128898623625306,0.131007081651039
-0.164629553283103,0.130825896445498
-0.227150639443487,0.130675989314721
-0.249380505369536,0.130571640853268
-0.270271593913514,0.129780651586066
-0.361615856274254,0.12957350615895
-0.308187558764584,0.128923215446025
-0.244028265244686,0.128766028283742
-0.652181594631589,0.128273949891606
-0.672069522822687,0.128318459562167
-0.624779827640173,0.128409466722068
-0.571090349989113,0.128496206485491
-0.585621949742176,0.130814141453389
-0.607893872575871,0.130717150139365
-0.60323559108657,0.130779327303415
-0.57811293554267,0.131417496586202
-0.579361204309353,0.131581699692828
-0.433481176382216,0.132121158129039
-0.446789817494308,0.131899480285508
-0.427466851245661,0.129053773491688
-0.353455474891811,0.128782839514729
-0.392250001256307,0.129093166634683
-0.385103020987087,0.129347620590607
-0.389014509883355,0.129419771122189
-0.395517083260926,0.129220083413355
-0.375865179338928,0.128294808360814
-0.348176629001279,0.128808299280868
-0.316764977470207,0.127610494958396
-0.33120287721163,0.127220923357269
-0.308235386746781,0.127321039619486
-0.294386244780395,0.126970809652548
-0.279015707163647,0.128851903795541
-0.256780387016255,0.126598323860307
-0.364682633333029,0.12652865182307
-0.351675880845401,0.12650242905044
-0.152142814102323,0.126625132513357
-0.154379079301164,0.125800311550245
-0.134347000138087,0.125769306691397
-0.203401343365399,0.125590926472483
-0.128928735801984,0.126480728421401
-0.172115163830061,0.126480728421401
-0.128632081130799,0.126436283670096
-0.165583927617939,0.126394638433949
-0.145293445278406,0.126287478473016
-0.101557315505449,0.12624623123494
-0.0648964819400776,0.128679733137021
-0.064907408906445,0.129195478888457
0.0778003122493069,0.128096898204826
0.0821892429751472,0.1278440395065
0.0603453653094322,0.127748789668212
0.138672089522113,0.128359850510671
0.156080618075819,0.128993989587911
0.179245978006309,0.128635594939385
0.13206243632026,0.128763901902486
0.176487803336051,0.129777746027163
0.219433572692977,0.129910433719732
0.108908689735851,0.128440093329261
0.146701878611679,0.129401810780828
0.169697514954969,0.130268846734377
-0.147970205834722,0.128092573668786
-0.132787293969081,0.12742268043182
-0.0976894966954438,0.128084049307257
-0.125198881011455,0.127758493488314
-0.121263585898791,0.127221405022384
-0.154322893426824,0.126841965349339
-0.120577000255287,0.127163312960098
-0.0525142906299216,0.12715142493892
-0.0517666107850781,0.127386627318998
-0.0187727070452475,0.127381948053304
0.00526138009957404,0.127703783207788
-0.0562895601505881,0.127749228887685
-0.0881948089874765,0.127319423939471
-0.0603272827558212,0.126846986200849
-0.0966378692744449,0.12622385501432
-0.077250073108186,0.126147279629776
-0.154247953620363,0.125047246452613
-0.176586129957907,0.125339180606836
-0.121377548631416,0.123596248095273
-0.180810570827927,0.129120921515913
-0.203424229260574,0.129321442758649
-0.213199677331859,0.130380955417398
-0.364574617090551,0.129595035965248
-0.344448158828493,0.12834031177839
-0.430504754192585,0.126488956801535
-0.439401194052272,0.126032065755912
-0.483420408751659,0.12633995395507
-0.171723464166196,0.12633995395507
-0.211786148210924,0.126420816197214
-0.285898078345621,0.126001127402845
-0.2749684899687,0.126111309919789
-0.260420292660047,0.125950172506212
-0.1978949051975,0.126091342375316
-0.156393150077218,0.126091342375316
-0.169555451107624,0.126118058263038
-0.179313262423235,0.126118058263038
-0.201313425343245,0.126040975033245
-0.177664249526026,0.126347415998228
-0.128399133627897,0.126447334226557
-0.121066137586231,0.12629608726718
-0.113130179226965,0.126293629864131
-0.179750948417278,0.125895293088244
-0.0406806014480388,0.126415118135105
0.0539945077745807,0.126602689719524
0.013466477198595,0.126731932984165
0.028533307830586,0.126751458359219
0.0617035037203736,0.126723009261142
0.0804333482442447,0.126603181860619
0.0616884256372092,0.127678487064239
0.0851935415954291,0.127366196941802
0.114537731379527,0.126936836217471
0.0939395949090032,0.125024276179044
0.0446239183583273,0.123173969605665
0.0531559369245805,0.12255533188315
0.00844213515803738,0.121901001169055
-0.00956432270991821,0.122314076885242
0.000375434136282574,0.122182372747407
0.00636970733406804,0.122330517860605
-0.0188638646501985,0.122731953583165
-0.033929903760937,0.121578299185763
0.0274463490182579,0.121346393665594
-0.174664023532393,0.119862080295584
-0.154185896892199,0.119569234958925
-0.169707602940533,0.118144238959574
-0.0823759670838917,0.118708245397454
-0.0733242773525558,0.118025603163848
-0.0692894625906362,0.118774485246611
-0.0466842100041862,0.120331933461524
-0.0589259399519785,0.12036560625747
-0.065951159223853,0.118927730380142
-0.0669184142428852,0.117736011290361
-0.0527452239971932,0.117739395969137
-0.1129928313661,0.117989558266383
-0.0830227178528727,0.118513249530684
-0.066153237396773,0.118564472435122
-0.0736051765048235,0.118474301197788
-0.0596322527169763,0.118240325760111
-0.074282506912628,0.119284346239305
-0.17263245359344,0.119264961351398
-0.112819286806569,0.119661638107624
-0.0966018807778291,0.119591488066481
-0.250628225675178,0.120567155333493
-0.175114830474191,0.121281771299378
-0.0869589808473743,0.120504063809031
-0.0826500297683441,0.120539219447191
0.0135709064693758,0.120697506604851
0.00975435382223558,0.120673083465227
-0.0247165259539353,0.121895051542422
0.0344736877348621,0.121887694797852
0.0801884142325204,0.122392960408539
0.0521930502180431,0.121470123647331
-0.0793950353658687,0.121306501203019
-0.00358873466740474,0.121433081147767
-0.230829200151264,0.12119535951139
-0.235472535555503,0.12119535951139
-0.220591048478258,0.12089257963689
-0.212358581054179,0.12089257963689
-0.312853236094376,0.12082585686582
-0.296735337088451,0.120598205648888
-0.24151205302062,0.120573249622159
-0.246123737780981,0.120537136920537
-0.185764419338432,0.121204849342072
-0.210039410223857,0.121448764768631
-0.217113964931889,0.122048438175627
-0.227127423210321,0.121742987597953
-0.218279464507542,0.12283120255872
-0.253407792729132,0.122866067862406
-0.21301813628931,0.122754213800886
-0.189525010211534,0.122771376974852
-0.225380142917273,0.122815573241259
-0.207843570705577,0.121286618717063
-0.192909301776608,0.121634948416359
-0.2351154101334,0.123134088735568
-0.272104118126187,0.123053388652355
-0.281830536682041,0.124480417706852
-0.366907351338134,0.124486853609771
-0.370789537122859,0.123497947883598
-0.352962130965418,0.123694253890304
-0.381510945017022,0.122505822873839
-0.324581992723335,0.122375564505241
-0.309728829733531,0.122878822795251
-0.452773888598848,0.121940746021004
-0.448854796268775,0.121752077718522
-0.406914085089356,0.121652210300447
-0.331661925919558,0.120804373574978
-0.183503427042375,0.121144947169971
-0.120981593479818,0.121762264317805
-0.179981641467683,0.122894706166349
-0.193456943818771,0.122542788939867
-0.239838481135507,0.12255415124158
-0.241357069162106,0.124566808761273
-0.252892912503155,0.12456845607673
-0.188276022474393,0.122960151491564
-0.186591838280233,0.12372472199909
-0.330782797950831,0.123776905535502
-0.330704868062334,0.124198119112388
-0.354761494129426,0.124190097118818
-0.481491094209134,0.122659088028026
-0.460025299302168,0.121495973048584
-0.384870217927294,0.121562949095386
-0.35775248087023,0.119052957004987
-0.412663462544077,0.119162827540487
-0.413789740671518,0.119668491553786
-0.37216698078655,0.119748286159677
-0.252038099753333,0.119908451803125
-0.280961695248212,0.120682798495769
-0.274788292703632,0.120901785506696
-0.143766025103994,0.121663071436606
-0.187659421912489,0.12191867144503
-0.294378559541631,0.12198070896427
-0.276305297623482,0.121605153491334
-0.27646673372652,0.119679183793711
-0.367016792704533,0.119787785522292
-0.247599256027784,0.119862347712665
-0.269702326816185,0.119962766862435
-0.267895744750049,0.119861971352356
-0.216673480351394,0.119835156917194
-0.212255769877978,0.119691463645508
-0.144817677829156,0.119749200450548
0.0806818052381045,0.119573362869748
0.0526321580009102,0.119563156713603
-0.0158852152163902,0.118752143505138
-0.0995357696392841,0.119267812236238
0.00954341912766883,0.119316857550372
-0.0951843813471601,0.119720634614649
0.0333366128906654,0.119826306215618
-0.0392095157342352,0.119588803650265
-0.0292585598169773,0.119808787433788
-0.0159043448319085,0.11973856770034
-0.0906785282132955,0.119765649255056
-0.0729407923571474,0.121077185878945
0.0260478864833458,0.120966747327613
0.0322888600139449,0.120541212023207
0.00153268057194608,0.118892152540635
-0.0140833712830339,0.11965156671646
-0.171968504709871,0.119806983658204
-0.228069959531997,0.117424224691555
-0.247937919334849,0.118014681980713
-0.232421616662568,0.117853727166923
-0.224342562605084,0.117748541259439
-0.206189247396871,0.117671386021494
-0.160642881399565,0.116183439511842
-0.174629588655283,0.116183439511842
-0.186677299212616,0.116234808205328
-0.13386975011527,0.116210652596594
-0.0575417044954808,0.116156001282409
-0.0453951183596657,0.116262163241001
-0.00494569114105446,0.116271769425095
0.0866121271193197,0.116144860632005
-0.193556272792075,0.116144860632005
-0.141113862751063,0.11608542745877
-0.0877099221985786,0.115527939451476
-0.0884522685448498,0.115962623217398
-0.0846777855318114,0.114775103278654
-0.18971516928066,0.114840063844145
-0.123801427968937,0.114840063844145
0.118002025391902,0.114705756060508
0.0306960627840571,0.114705756060508
0.065166546960078,0.114591678812797
0.115893925838406,0.11489899698992
0.0953595652134129,0.114904525443283
0.160134992426606,0.115133594292428
0.105461007774942,0.115265964771183
0.148823981904311,0.115217973762933
0.181453990495905,0.115217973762933
0.205906774083578,0.11517054405289
0.238447253272147,0.115115142729116
0.282070965943556,0.11500102532759
0.348852288102644,0.114838784493365
0.362947164890922,0.114838784493365
0.461276041616072,0.114838784493365
0.0780921872496672,0.11489590048675
-0.0913425239132797,0.115034210707698
-0.0879280493109797,0.115378699615926
-0.0911472025995761,0.115475073468907
-0.119969490733356,0.115463274363622
-0.0593064546440167,0.115584464160901
0.194781581767512,0.114523147650096
0.20552957810787,0.113573631833596
0.193009380670376,0.112538484974337
0.220976980357887,0.112315800587481
-0.0220048092737827,0.112071046648623
-0.0760313053792371,0.111564640687482
-0.122589201543407,0.111458500420982
-0.0724606055855153,0.111458500420982
-0.104742636745175,0.111376663906268
-0.0864834164189414,0.111221012209615
-0.208611004342148,0.111058681188388
-0.0879669736493368,0.111285689846607
-0.0194615509316745,0.111575699755767
-0.0912317191649054,0.111617067776575
-0.0954276634934533,0.111493053552897
-0.186988839125941,0.110666249395724
-0.141188697422704,0.110777696440816
-0.0372364023917151,0.111065740615471
-0.0611762389134756,0.110625863539074
-0.0509472806744687,0.110787184954852
-0.0716310782210611,0.110797582616219
-0.0784004141847954,0.110752245352743
-0.0630688921413932,0.11027398910566
-0.139201510243126,0.110388390907737
-0.00719105384751128,0.11047755667635
-0.140525624219678,0.110633323660303
-0.0949908560508843,0.110859485461108
-0.128597521290472,0.110850962993886
-0.0968092198714098,0.110776625150833
0.267879167215273,0.110758509590652
0.36067961186406,0.111024632972501
0.361234003262118,0.111937463074597
0.377704012060951,0.111533214134759
0.421702461860282,0.111553472985743
0.386528911330083,0.112532408114668
0.416091675150387,0.11201870042224
0.254489789651282,0.112203849129778
0.240947227653312,0.112474778899962
0.178290827621324,0.112951452873679
0.10829313108551,0.111325107999932
-0.0762484677636509,0.111609139257401
-0.0926478820763982,0.111426679198862
-0.0904867149821058,0.111161661040931
-0.0296873581495569,0.111295734230937
-0.0290490311612445,0.111387753617495
-0.0260462802438368,0.110734397944449
-0.0156628955531417,0.111250158148457
0.187606405739262,0.11128052802054
0.41290965848146,0.111259502621988
0.381705005865723,0.111087237464479
0.386802134558095,0.109825483004579
0.377769004347592,0.109733999141128
0.345079743025878,0.108713968351481
0.336189469506159,0.10882502571024
0.321101151637983,0.10818621367608
-0.120904909494241,0.108055033019835
0.309388915903748,0.107990726614184
0.389194428999523,0.108231112010301
0.399206742715382,0.108231112010301
0.376884697224585,0.108231112010301
0.317197105630879,0.108270404867033
0.354872686618552,0.107949236292598
0.34430186328796,0.107943976201672
0.365704882208825,0.107737731977453
0.351682207586154,0.107915417062584
0.275522927015318,0.108565460448368
0.147182837519133,0.108511201560922
0.222996305276764,0.108120539847362
0.228057976177754,0.107606280057016
0.207890605535287,0.108399360282393
-0.164279878888163,0.108111874559327
-0.0422212509213278,0.108159922285539
-0.0298116057119674,0.108279323639429
-0.0264495148964812,0.1082512916762
-0.0198743287538955,0.108034388319756
0.0153034496773796,0.107969642590446
-0.0362615274340854,0.107509554134748
-0.143725894253092,0.107533496070863
-0.136987349644083,0.10748888042865
-0.198723817644835,0.107770997325943
-0.317260946315848,0.107942685922678
-0.241832386272739,0.107791026553979
-0.215613810580568,0.108027602377154
-0.220698400513298,0.108072644696863
-0.239281459416244,0.107967004825695
-0.244081867334554,0.110203779953856
-0.151869712653388,0.110085174878669
-0.123113446062263,0.109500895640282
-0.105381646943772,0.109521986270648
-0.0488267611310603,0.110042719147137
0.0785604568596171,0.109171500225728
0.0812347890487049,0.108933073235477
0.0120893223963972,0.108461124291808
-0.0263368412869967,0.108996616323923
0.00609254731716149,0.108140185251446
-0.16229867811694,0.11062337988384
-0.0957021535184831,0.110707377788054
-0.175639757676937,0.112962986583192
-0.211563065662988,0.113430276277564
-0.287239776683574,0.114759339197591
-0.375550820275393,0.115370006805669
-0.358472438127777,0.118200984276535
-0.359671810793432,0.12000862656149
-0.385287112154125,0.120036023852659
-0.329693188996825,0.120285087053483
-0.409567339199085,0.122934352287056
-0.385703017895084,0.122985120885159
-0.354731032626726,0.123010390337135
-0.308747548623131,0.122910423797939
-0.268857096740584,0.122903674607611
-0.258291193863363,0.123063083037728
-0.342224377107843,0.122794070502374
-0.331830466659382,0.122780502130946
-0.331988557449393,0.122780502130946
-0.357126645672331,0.122804408836362
-0.233211204496737,0.122694884772399
-0.267308270863019,0.124227954368372
0.160214368922482,0.124706909568225
0.038739061384994,0.125290531104136
0.00734069445761265,0.125463674243918
0.0126218714739739,0.125443923512148
-0.0431032538027866,0.126313189569703
-0.0706813435938406,0.127017389743139
-0.0778126284619611,0.125479505798106
-0.0283410466265655,0.124782018453925
0.0471982576899745,0.127727961232432
0.0633959803151413,0.127702207232784
0.0437373581409862,0.127920914561711
0.0199717435095359,0.128496637589448
-0.0394745754558712,0.127568600992401
-0.0653067921739071,0.126898009425685
-0.0548362512596598,0.127054501592457
-0.0672103007078554,0.12537489993935
-0.0764158604559469,0.125845048237578
